entity_id	field_entity_id	resource	namespace	field_key	ordinal	key	title	description	curator_comments	medical_comments	is_deprecated	deprecation_reason	is_provisional	source_url	curie	standard_name	grounding	version	entity_count	modified_by	modified_timestamp
B101228	B100245	surgery	cancer_kidney	additional_findings_in_nonneoplastic_kidney_select_all_that_apply	2	none_identified	None identified				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.279702+00:00
B101229	B100245	surgery	cancer_kidney	additional_findings_in_nonneoplastic_kidney_select_all_that_apply	3	glomerular_disease_specify	Glomerular disease (specify)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.282258+00:00
B101230	B100245	surgery	cancer_kidney	additional_findings_in_nonneoplastic_kidney_select_all_that_apply	4	tubulointerstitial_disease_specify	Tubulointerstitial disease (specify)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.284545+00:00
B101231	B100245	surgery	cancer_kidney	additional_findings_in_nonneoplastic_kidney_select_all_that_apply	5	vascular_disease_specify	Vascular disease (specify)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.286867+00:00
B101232	B100245	surgery	cancer_kidney	additional_findings_in_nonneoplastic_kidney_select_all_that_apply	6	other_specify	Other (specify)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.289243+00:00
B101233	B100246	surgery	cancer_kidney	additional_findings_select_all_that_apply	1	cyst_s	Cyst(s)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.291582+00:00
B101234	B100246	surgery	cancer_kidney	additional_findings_select_all_that_apply	2	tubular_papillary_adenoma_s	Tubular (papillary) adenoma(s)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.294239+00:00
B101235	B100246	surgery	cancer_kidney	additional_findings_select_all_that_apply	3	other_specify	Other (specify)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.296591+00:00
B101378	B100248	surgery	liposarcoma	diagnosis	1	well_differentiated_liposarcoma	Well-differentiated liposarcoma				FALSE		FALSE		doid:5690	well-differentiated liposarcoma	https://bioregistry.io/doid:5690		0	sde4	2024-07-02T23:08:42.645201+00:00
B101379	B100248	surgery	liposarcoma	diagnosis	2	dedifferentiated_liposarcoma	Dedifferentiated liposarcoma				FALSE		FALSE		doid:0080531	dedifferentiated liposarcoma	https://bioregistry.io/doid:0080531		0	sde4	2024-07-02T23:08:42.648043+00:00
B101380	B100248	surgery	liposarcoma	diagnosis	3	pleomorphic_liposarcoma	Pleomorphic liposarcoma				FALSE		FALSE		doid:5702	pleomorphic liposarcoma	https://bioregistry.io/doid:5702		0	sde4	2024-07-02T23:08:42.650571+00:00
B101381	B100248	surgery	liposarcoma	diagnosis	4	myxoid_liposarcoma	Myxoid liposarcoma				FALSE		FALSE		hp:0012268	Myxoid liposarcoma	https://bioregistry.io/hp:0012268		0	sde4	2024-07-02T23:08:42.653082+00:00
B101382	B100248	surgery	liposarcoma	diagnosis	5	atypical_lipomatous_tumor_alt_well_differentiated	Atypical lipomatous tumor (ALT) (well-differentiated)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.655530+00:00
B101383	B100248	surgery	liposarcoma	diagnosis	6	inflammatory_liposarcoma	Inflammatory liposarcoma				FALSE		FALSE		doid:8233	inflammatory liposarcoma	https://bioregistry.io/doid:8233		0	sde4	2024-07-02T23:08:42.658295+00:00
B102629	B100248	surgery	liposarcoma	diagnosis	13	aim	AIM				FALSE		FALSE						0	sde4	2024-07-17T22:18:57.027996+00:00
B102630	B100248	surgery	liposarcoma	diagnosis	16	mesna	Mesna				FALSE		FALSE						0	sde4	2024-07-17T22:18:57.030448+00:00
B102631	B100248	surgery	liposarcoma	diagnosis	19	ad	AD				FALSE		FALSE						0	sde4	2024-07-17T22:18:57.032817+00:00
B102632	B100248	surgery	liposarcoma	diagnosis	30	maid	MAID				FALSE		FALSE						0	sde4	2024-07-17T22:18:57.035407+00:00
B101392	B100249	surgery	liposarcoma	location	1	visceral	Visceral				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.682038+00:00
B101393	B100249	surgery	liposarcoma	location	2	extremity	Extremity				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.684410+00:00
B101362	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	1	ifosfamide	Ifosfamide				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.606619+00:00
B101363	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	2	epirubicin	Epirubicin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.608907+00:00
B101364	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	3	doxorubicin	Doxorubicin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.611367+00:00
B101365	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	4	liposomal_doxorubicin	Liposomal doxorubicin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.613620+00:00
B101366	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	5	doxcetaxel	Doxcetaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.615869+00:00
B101367	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	6	temozolomide	Temozolomide				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.618237+00:00
B101368	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	7	vinorelbine	Vinorelbine				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.620502+00:00
B101369	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	8	dacarbazine	Dacarbazine				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.622989+00:00
B101370	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	9	gemcitabine	Gemcitabine				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.625264+00:00
B101371	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	10	methotrexate	Methotrexate				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.627506+00:00
B101372	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	11	vincristine	Vincristine				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.629869+00:00
B101373	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	12	dactinomycin	Dactinomycin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.632178+00:00
B101374	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	13	cyclophosphamide	Cyclophosphamide				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.634642+00:00
B101375	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	14	anthracycline	Anthracycline				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.636935+00:00
B101376	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	15	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.639906+00:00
B101377	B100250	surgery	liposarcoma	chemotherapy_pre_surgery	16	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.642643+00:00
B101398	B100251	surgery	liposarcoma	radiation_pre_surgery	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.696234+00:00
B101399	B100251	surgery	liposarcoma	radiation_pre_surgery	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.698759+00:00
B101390	B100252	surgery	liposarcoma	immunotherapy_pre_surgery	1	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.676919+00:00
B101391	B100252	surgery	liposarcoma	immunotherapy_pre_surgery	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.679346+00:00
B101413	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	1	larotrectinib	Larotrectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.731847+00:00
B101414	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	2	entrectinib	Entrectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.734397+00:00
B101415	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	3	selpercatinib	Selpercatinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.736817+00:00
B101416	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	4	imatinib	Imatinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.739335+00:00
B101417	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	5	pazopanib	Pazopanib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.741920+00:00
B101418	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	6	eribulin	Eribulin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.744451+00:00
B101419	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	7	trabectedin	Trabectedin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.747255+00:00
B101420	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	8	regorafenib	Regorafenib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.749867+00:00
B101421	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	9	nirogacestat	Nirogacestat				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.752310+00:00
B101422	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	10	sorafenib	Sorafenib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.754629+00:00
B101423	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	11	sulindac	Sulindac				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.756990+00:00
B101424	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	12	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.759550+00:00
B101425	B100253	surgery	liposarcoma	targeted_therapy_pre_surgery	13	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.761953+00:00
B101386	B100254	surgery	liposarcoma	experimental_tx_pre_surgery	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.666124+00:00
B101387	B100254	surgery	liposarcoma	experimental_tx_pre_surgery	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.668558+00:00
B101346	B100255	surgery	liposarcoma	chemotherapy_adjuvant	1	ifosfamide	Ifosfamide				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.569221+00:00
B101347	B100255	surgery	liposarcoma	chemotherapy_adjuvant	2	epirubicin	Epirubicin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.571504+00:00
B101348	B100255	surgery	liposarcoma	chemotherapy_adjuvant	3	doxorubicin	Doxorubicin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.573868+00:00
B101349	B100255	surgery	liposarcoma	chemotherapy_adjuvant	4	liposomal_doxorubicin	Liposomal doxorubicin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.576308+00:00
B101350	B100255	surgery	liposarcoma	chemotherapy_adjuvant	5	doxcetaxel	Doxcetaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.578611+00:00
B101351	B100255	surgery	liposarcoma	chemotherapy_adjuvant	6	temozolomide	Temozolomide				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.580988+00:00
B101352	B100255	surgery	liposarcoma	chemotherapy_adjuvant	7	vinorelbine	Vinorelbine				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.583310+00:00
B101353	B100255	surgery	liposarcoma	chemotherapy_adjuvant	8	dacarbazine	Dacarbazine				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.585586+00:00
B101354	B100255	surgery	liposarcoma	chemotherapy_adjuvant	9	gemcitabine	Gemcitabine				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.588044+00:00
B101355	B100255	surgery	liposarcoma	chemotherapy_adjuvant	10	methotrexate	Methotrexate				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.590368+00:00
B101356	B100255	surgery	liposarcoma	chemotherapy_adjuvant	11	vincristine	Vincristine				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.592609+00:00
B101357	B100255	surgery	liposarcoma	chemotherapy_adjuvant	12	dactinomycin	Dactinomycin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.594849+00:00
B101358	B100255	surgery	liposarcoma	chemotherapy_adjuvant	13	cyclophosphamide	Cyclophosphamide				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.597123+00:00
B101359	B100255	surgery	liposarcoma	chemotherapy_adjuvant	14	anthracycline	Anthracycline				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.599543+00:00
B101360	B100255	surgery	liposarcoma	chemotherapy_adjuvant	15	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.601952+00:00
B101361	B100255	surgery	liposarcoma	chemotherapy_adjuvant	16	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.604180+00:00
B101396	B100256	surgery	liposarcoma	radiation_adjuvant	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.691619+00:00
B101397	B100256	surgery	liposarcoma	radiation_adjuvant	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.693949+00:00
B101388	B100257	surgery	liposarcoma	immunotherapy_adjuvant	1	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.671008+00:00
B101389	B100257	surgery	liposarcoma	immunotherapy_adjuvant	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.674476+00:00
B101400	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	1	larotrectinib	Larotrectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.701071+00:00
B101401	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	2	entrectinib	Entrectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.703381+00:00
B101402	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	3	selpercatinib	Selpercatinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.705698+00:00
B101403	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	4	imatinib	Imatinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.708038+00:00
B101404	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	5	pazopanib	Pazopanib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.710498+00:00
B101405	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	6	eribulin	Eribulin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.712806+00:00
B101406	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	7	trabectedin	Trabectedin				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.715121+00:00
B101407	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	8	regorafenib	Regorafenib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.717533+00:00
B101408	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	9	nirogacestat	Nirogacestat				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.719903+00:00
B101409	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	10	sorafenib	Sorafenib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.722424+00:00
B101410	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	11	sulindac	Sulindac				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.724711+00:00
B101411	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	12	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.727098+00:00
B101412	B100258	surgery	liposarcoma	targeted_therapy_adjuvant	13	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.729453+00:00
B101384	B100259	surgery	liposarcoma	experimental_tx_adjuvant	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.661061+00:00
B101385	B100259	surgery	liposarcoma	experimental_tx_adjuvant	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.663660+00:00
B101394	B100269	surgery	liposarcoma	metastatic_disease	1	yes	Yes				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.686921+00:00
B101395	B100269	surgery	liposarcoma	metastatic_disease	2	no	No				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.689280+00:00
B101652	B100271	surgery	cancer_lung	tumor_type	1	non_small_cell_carcinoma	Non-small cell carcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.320440+00:00
B101653	B100271	surgery	cancer_lung	tumor_type	2	small_cell_carcinoma	Small cell carcinoma				FALSE		FALSE		doid:0050685	small cell carcinoma	https://bioregistry.io/doid:0050685		0	sde4	2024-07-02T23:08:43.322861+00:00
B101654	B100271	surgery	cancer_lung	tumor_type	3	carcinoid_tumor_of_lung	Carcinoid tumor of lung				FALSE		FALSE		efo:1000037	lung carcinoid tumor	https://bioregistry.io/efo:1000037		0	sde4	2024-07-02T23:08:43.325499+00:00
B101592	B100272	surgery	cancer_lung	procedure	1	wedge_resection	Wedge resection				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.174545+00:00
B101593	B100272	surgery	cancer_lung	procedure	2	segmentectomy	Segmentectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.176899+00:00
B101594	B100272	surgery	cancer_lung	procedure	3	lobectomy	Lobectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.179440+00:00
B101595	B100272	surgery	cancer_lung	procedure	4	completion_lobectomy	Completion lobectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.181809+00:00
B101596	B100272	surgery	cancer_lung	procedure	5	sleeve_lobectom	Sleeve lobectom				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.184104+00:00
B101597	B100272	surgery	cancer_lung	procedure	6	bilobectomy	Bilobectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.186421+00:00
B101598	B100272	surgery	cancer_lung	procedure	7	pneumonectomy	Pneumonectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.188797+00:00
B101599	B100272	surgery	cancer_lung	procedure	8	major_airway_resection	Major airway resection				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.191327+00:00
B101600	B100272	surgery	cancer_lung	procedure	9	needle_biopsy	Needle biopsy				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.193596+00:00
B101601	B100272	surgery	cancer_lung	procedure	10	transbronchial_biopsy	Transbronchial biopsy				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.195910+00:00
B101602	B100272	surgery	cancer_lung	procedure	11	thoracoscopic_biopsy	Thoracoscopic biopsy				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.198208+00:00
B101613	B100273	surgery	cancer_lung	specimen_laterality	1	right	Right				FALSE		FALSE		hp:0012834	Right	https://bioregistry.io/hp:0012834		0	sde4	2024-07-02T23:08:43.224427+00:00
B101614	B100273	surgery	cancer_lung	specimen_laterality	2	left	Left				FALSE		FALSE		hp:0012835	Left	https://bioregistry.io/hp:0012835		0	sde4	2024-07-02T23:08:43.227048+00:00
B101646	B100274	surgery	cancer_lung	tumor_site	1	upper_lobe_of_lung	Upper lobe of lung				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.306215+00:00
B101647	B100274	surgery	cancer_lung	tumor_site	2	middle_lobe_of_lung	Middle lobe of lung				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.308517+00:00
B101648	B100274	surgery	cancer_lung	tumor_site	3	lower_lobe_of_lung	Lower lobe of lung				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.310878+00:00
B101649	B100274	surgery	cancer_lung	tumor_site	4	bronchus_main	Bronchus, main				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.313439+00:00
B101650	B100274	surgery	cancer_lung	tumor_site	5	bronchus_intermedius	Bronchus, intermedius				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.315805+00:00
B101651	B100274	surgery	cancer_lung	tumor_site	6	bronchus_lobar	Bronchus, lobar				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.318111+00:00
B101615	B100277	surgery	cancer_lung	spread_through_alveolar_spaces	1	yes	Yes				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.229458+00:00
B101616	B100277	surgery	cancer_lung	spread_through_alveolar_spaces	2	no	No				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.231821+00:00
B101617	B100277	surgery	cancer_lung	spread_through_alveolar_spaces	3	unknown	Unknown				FALSE		FALSE						0	sde4	2024-07-02T23:08:43.234202+00:00
B101483	B100278	surgery	cancer_lung	histologic_type	1	adenocarcinoma_in_situ_nonmucinous	Adenocarcinoma in situ, nonmucinous				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.907514+00:00
B101484	B100278	surgery	cancer_lung	histologic_type	2	adenocarcinoma_in_situ_mucinous	Adenocarcinoma in situ, mucinous				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.910052+00:00
B101485	B100278	surgery	cancer_lung	histologic_type	3	minimally_invasive_adenocarcinoma_nonmucinous	Minimally invasive adenocarcinoma, nonmucinous				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.912424+00:00
B101486	B100278	surgery	cancer_lung	histologic_type	4	minimally_invasive_adenocarcinoma_mucinous	Minimally invasive adenocarcinoma, mucinous				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.914769+00:00
B101487	B100278	surgery	cancer_lung	histologic_type	5	invasive_lepidic_adenocarcinoma	Invasive lepidic adenocarcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.917101+00:00
B101488	B100278	surgery	cancer_lung	histologic_type	6	invasive_acinar_adenocarcinoma	Invasive acinar adenocarcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.919397+00:00
B101489	B100278	surgery	cancer_lung	histologic_type	7	invasive_papillary_adenocarcinoma	Invasive papillary adenocarcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.921951+00:00
B101490	B100278	surgery	cancer_lung	histologic_type	8	invasive_micropapillary_adenocarcinoma	Invasive micropapillary adenocarcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.924256+00:00
B101491	B100278	surgery	cancer_lung	histologic_type	9	invasive_solid_adenocarcinoma	Invasive solid adenocarcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.926594+00:00
B101492	B100278	surgery	cancer_lung	histologic_type	10	invasive_mucinous_adenocarcinoma	Invasive mucinous adenocarcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.928980+00:00
B101493	B100278	surgery	cancer_lung	histologic_type	11	mixed_invasive_mucinous_and_non_mucinous_adenocarcinoma	Mixed invasive mucinous and non-mucinous adenocarcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.931417+00:00
B101494	B100278	surgery	cancer_lung	histologic_type	12	colloid_adenocarcinoma	Colloid adenocarcinoma				FALSE		FALSE		doid:3030	mucinous adenocarcinoma	https://bioregistry.io/doid:3030		0	sde4	2024-07-02T23:08:42.933929+00:00
B101495	B100278	surgery	cancer_lung	histologic_type	13	fetal_adenocarcinoma	Fetal adenocarcinoma				FALSE		FALSE		mondo:0017292	well-differentiated fetal adenocarcinoma of the lung	https://bioregistry.io/mondo:0017292		0	sde4	2024-07-02T23:08:42.936270+00:00
B101496	B100278	surgery	cancer_lung	histologic_type	14	enteric_type_adenocarcinoma	Enteric-type adenocarcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.938557+00:00
B101497	B100278	surgery	cancer_lung	histologic_type	15	squamous_cell_carcinoma_in_situ_scis	Squamous cell carcinoma in situ (SCIS)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.940876+00:00
B101498	B100278	surgery	cancer_lung	histologic_type	16	invasive_squamous_cell_carcinoma_keratinizing	Invasive squamous cell carcinoma, keratinizing				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.943182+00:00
B101499	B100278	surgery	cancer_lung	histologic_type	17	invasive_squamous_cell_carcinoma_non_keratinizing	Invasive squamous cell carcinoma, non-keratinizing				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.945724+00:00
B101500	B100278	surgery	cancer_lung	histologic_type	18	invasive_squamous_cell_carcinoma_basaloid	Invasive squamous cell carcinoma, basaloid				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.948064+00:00
B101501	B100278	surgery	cancer_lung	histologic_type	19	lymphoepithelial_carcinoma	Lymphoepithelial carcinoma				FALSE		FALSE		doid:5660	lymphoepithelioma-like carcinoma	https://bioregistry.io/doid:5660		0	sde4	2024-07-02T23:08:42.950413+00:00
B101502	B100278	surgery	cancer_lung	histologic_type	20	large_cell_carcinoma	Large cell carcinoma				FALSE		FALSE		doid:4552	large cell carcinoma	https://bioregistry.io/doid:4552		0	sde4	2024-07-02T23:08:42.952785+00:00
B101503	B100278	surgery	cancer_lung	histologic_type	21	adenosquamous_carcinoma	Adenosquamous carcinoma				FALSE		FALSE		doid:4830	adenosquamous carcinoma	https://bioregistry.io/doid:4830		0	sde4	2024-07-02T23:08:42.955110+00:00
B101504	B100278	surgery	cancer_lung	histologic_type	22	pleomorphic_carcinoma	Pleomorphic carcinoma				FALSE		FALSE		doid:5662	pleomorphic carcinoma	https://bioregistry.io/doid:5662		0	sde4	2024-07-02T23:08:42.957624+00:00
B101505	B100278	surgery	cancer_lung	histologic_type	23	carcinosarcoma	Carcinosarcoma				FALSE		FALSE		doid:4236	carcinosarcoma	https://bioregistry.io/doid:4236		0	sde4	2024-07-02T23:08:42.959950+00:00
B101506	B100278	surgery	cancer_lung	histologic_type	24	nut_carcinoma	NUT carcinoma				FALSE		FALSE		doid:0060463	nut midline carcinoma	https://bioregistry.io/doid:0060463		0	sde4	2024-07-02T23:08:42.962234+00:00
B101507	B100278	surgery	cancer_lung	histologic_type	25	thoracic_smarca4_deficient_undifferentiated_tumor	Thoracic SMARCA4-deficient undifferentiated tumor				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.964656+00:00
B101508	B100278	surgery	cancer_lung	histologic_type	26	adenoid_cystic_carcinoma	Adenoid cystic carcinoma				FALSE		FALSE		doid:0080202	adenoid cystic carcinoma	https://bioregistry.io/doid:0080202		0	sde4	2024-07-02T23:08:42.967081+00:00
B101509	B100278	surgery	cancer_lung	histologic_type	27	epithelial_myoepithelial_carcinoma	Epithelial-myoepithelial carcinoma				FALSE		FALSE		doid:5309	epithelial-myoepithelial carcinoma	https://bioregistry.io/doid:5309		0	sde4	2024-07-02T23:08:42.970379+00:00
B101510	B100278	surgery	cancer_lung	histologic_type	28	mucoepidermoid_carcinoma	Mucoepidermoid carcinoma				FALSE		FALSE		doid:163	mucoepidermoid carcinoma	https://bioregistry.io/doid:163		0	sde4	2024-07-02T23:08:42.972786+00:00
B101511	B100278	surgery	cancer_lung	histologic_type	29	hyalinizing_clear_cell_carcinoma	Hyalinizing clear cell carcinoma				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.975098+00:00
B101512	B100278	surgery	cancer_lung	histologic_type	30	myoepithelial_carcinoma	Myoepithelial carcinoma				FALSE		FALSE		doid:4838	myoepithelial carcinoma	https://bioregistry.io/doid:4838		0	sde4	2024-07-02T23:08:42.977395+00:00
B101513	B100278	surgery	cancer_lung	histologic_type	31	typical_carcinoid_neuroendocrine_tumor_grade_1	Typical carcinoid/Neuroendocrine tumor, grade 1				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.979741+00:00
B101514	B100278	surgery	cancer_lung	histologic_type	32	atypical_carcinoid_neuroendocrine_tumor_grade_2	Atypical carcinoid/Neuroendocrine tumor, grade 2				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.982175+00:00
B101515	B100278	surgery	cancer_lung	histologic_type	33	carcinoid_tumor_nos_neuroendocrine_tumor_nos	Carcinoid tumor, NOS/Neuroendocrine tumor, NOS				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.984467+00:00
B101516	B100278	surgery	cancer_lung	histologic_type	34	small_cell_carcinoma	Small cell carcinoma				FALSE		FALSE		doid:0050685	small cell carcinoma	https://bioregistry.io/doid:0050685		0	sde4	2024-07-02T23:08:42.986794+00:00
